path_id,x,y,z,r,g,b
37,-0.27,6.17,0.0,0.7,0.7,0.7
37,-0.55,6.77,0.0,0.7,0.7,0.7
37,-0.27,7.27,0.0,0.7,0.7,0.7
37,0.22,7.45,0.0,0.7,0.7,0.7
37,0.42,7.53,0.0,0.7,0.7,0.7
37,0.63,7.7,0.0,0.7,0.7,0.7
37,0.81,8.03,0.0,0.7,0.7,0.7
37,0.49,8.61,0.0,0.7,0.7,0.7
38,-0.26,9.05,0.0,0.3,0.3,0.3
38,-0.26,9.05,0.0,0.3,0.3,0.3
38,-0.26,9.05,0.0,0.3,0.3,0.3
38,-0.57,9.23,0.0,0.3,0.3,0.3
38,-0.57,9.23,0.0,0.3,0.3,0.3
38,-1.15,9.36,0.0,0.3,0.3,0.3
38,-1.15,9.36,0.0,0.3,0.3,0.3
38,-1.54,9.48,0.0,0.3,0.3,0.3
38,-1.22,10.03,0.0,0.3,0.3,0.3
38,-1.1,9.99,0.0,0.3,0.3,0.3
38,-0.84,9.72,0.0,0.3,0.3,0.3
38,-0.66,9.66,0.0,0.3,0.3,0.3
38,-0.51,9.65,0.0,0.3,0.3,0.3
38,-0.25,9.73,0.0,0.3,0.3,0.3
38,0.21,9.85,0.0,0.3,0.3,0.3
39,0.5,10.06,0.0,1.0,0.6,0.6
39,0.5,10.06,0.0,1.0,0.6,0.6
39,0.68,10.29,0.0,1.0,0.6,0.6
39,0.82,10.54,0.0,1.0,0.6,0.6
39,0.96,10.76,0.0,1.0,0.6,0.6
39,1.12,10.9,0.0,1.0,0.6,0.6
39,1.36,10.93,0.0,1.0,0.6,0.6
39,1.43,10.66,0.0,1.0,0.6,0.6
39,1.24,10.46,0.0,1.0,0.6,0.6
39,1.05,10.28,0.0,1.0,0.6,0.6
39,0.85,10.07,0.0,1.0,0.6,0.6
39,0.64,9.89,0.0,1.0,0.6,0.6
39,0.28,9.56,0.0,1.0,0.6,0.6
39,0.06,9.38,0.0,1.0,0.6,0.6
39,-0.36,8.98,0.0,1.0,0.6,0.6
39,-0.55,8.66,0.0,1.0,0.6,0.6
40,-0.64,8.39,0.0,0.6,1.0,0.6
40,-0.64,8.39,0.0,0.6,1.0,0.6
40,-0.64,8.39,0.0,0.6,1.0,0.6
40,-0.72,8.03,0.0,0.6,1.0,0.6
40,-0.84,7.37,0.0,0.6,1.0,0.6
40,-0.84,7.37,0.0,0.6,1.0,0.6
40,-0.89,7.07,0.0,0.6,1.0,0.6
40,-0.95,6.77,0.0,0.6,1.0,0.6
40,-1.02,6.49,0.0,0.6,1.0,0.6
40,-1.07,6.21,0.0,0.6,1.0,0.6
40,-1.1,5.9,0.0,0.6,1.0,0.6
40,-1.17,5.32,0.0,0.6,1.0,0.6
40,-1.19,5.02,0.0,0.6,1.0,0.6
40,-1.22,4.77,0.0,0.6,1.0,0.6
40,-1.24,4.66,0.0,0.6,1.0,0.6
40,-1.38,4.76,0.0,0.6,1.0,0.6
41,-2.02,5.09,0.0,0.6,0.6,1.0
41,-2.21,4.94,0.0,0.6,0.6,1.0
41,-2.29,4.54,0.0,0.6,0.6,1.0
41,-2.25,4.38,0.0,0.6,0.6,1.0
41,-2.19,4.23,0.0,0.6,0.6,1.0
41,-2.06,4.01,0.0,0.6,0.6,1.0
41,-1.91,3.76,0.0,0.6,0.6,1.0
41,-1.76,3.46,0.0,0.6,0.6,1.0
41,-1.76,3.46,0.0,0.6,0.6,1.0
41,-1.76,3.46,0.0,0.6,0.6,1.0
41,-1.74,3.14,0.0,0.6,0.6,1.0
41,-1.96,2.73,0.0,0.6,0.6,1.0
41,-2.22,2.73,0.0,0.6,0.6,1.0
41,-2.38,2.9,0.0,0.6,0.6,1.0
41,-2.38,3.03,0.0,0.6,0.6,1.0
41,-2.56,3.6,0.0,0.6,0.6,1.0
41,-2.78,3.62,0.0,0.6,0.6,1.0
41,-2.89,3.58,0.0,0.6,0.6,1.0
41,-2.95,3.38,0.0,0.6,0.6,1.0
41,-2.93,3.22,0.0,0.6,0.6,1.0
41,-2.87,2.98,0.0,0.6,0.6,1.0
41,-2.84,2.71,0.0,0.6,0.6,1.0
41,-2.84,2.71,0.0,0.6,0.6,1.0
41,-2.81,2.46,0.0,0.6,0.6,1.0
42,-2.58,1.86,0.0,1.0,0.8,0.6
42,-2.46,1.6,0.0,1.0,0.8,0.6
42,-2.46,1.6,0.0,1.0,0.8,0.6
42,-2.21,1.18,0.0,1.0,0.8,0.6
42,-1.96,0.98,0.0,1.0,0.8,0.6
42,-1.76,0.83,0.0,1.0,0.8,0.6
42,-1.53,0.71,0.0,1.0,0.8,0.6
42,-1.32,0.58,0.0,1.0,0.8,0.6
42,-1.32,0.58,0.0,1.0,0.8,0.6
42,-1.11,0.48,0.0,1.0,0.8,0.6
42,-0.54,0.22,0.0,1.0,0.8,0.6
42,-0.64,0.01,0.0,1.0,0.8,0.6
42,-0.86,0.09,0.0,1.0,0.8,0.6
42,-1.39,0.46,0.0,1.0,0.8,0.6
43,-1.72,0.54,0.0,0.8,1.0,0.6
43,-1.72,0.54,0.0,0.8,1.0,0.6
43,-1.97,0.56,0.0,0.8,1.0,0.6
43,-2.2,0.56,0.0,0.8,1.0,0.6
43,-2.58,0.29,0.0,0.8,1.0,0.6
43,-2.42,0.09,0.0,0.8,1.0,0.6
43,-2.29,0.1,0.0,0.8,1.0,0.6
43,-2.04,0.21,0.0,0.8,1.0,0.6
43,-1.12,0.46,0.0,0.8,1.0,0.6
43,-0.94,0.41,0.0,0.8,1.0,0.6
43,-0.65,0.23,0.0,0.8,1.0,0.6
43,-0.35,0.28,0.0,0.8,1.0,0.6
43,-0.22,0.47,0.0,0.8,1.0,0.6
43,-0.2,0.66,0.0,0.8,1.0,0.6
44,-1.25,0.94,0.0,0.6,1.0,0.8
44,-1.4,0.83,0.0,0.6,1.0,0.8
44,-1.4,0.83,0.0,0.6,1.0,0.8
44,-1.47,0.81,0.0,0.6,1.0,0.8
44,-1.39,0.62,0.0,0.6,1.0,0.8
44,-1.29,0.58,0.0,0.6,1.0,0.8
44,-1.15,0.59,0.0,0.6,1.0,0.8
44,-0.91,0.64,0.0,0.6,1.0,0.8
44,-0.63,0.66,0.0,0.6,1.0,0.8
44,-0.37,0.67,0.0,0.6,1.0,0.8
