time,position,SSID,Mac_address,RSSI
2025-05-27 16:58:09,"x=-2.86, y=9.03, z=0.0","LAB337_EX(2.4G), DIRECT-34-HP M283 LaserJet, eduroam, jerryma, BMELab, NYCU, NYCU-Guest, NYCU-Seminar, NYCU-Seminar, NYCU-Guest, AIUVL, ASUS_A8_2G, eduroam, NYCU, D-Link_DIR-612, DIRECT-c1-HP M141 LaserJet, BMELabIII, LAB334, Andy, PM2.5_Setup_E4, Lab542, DIRECT-3E-HP Color LJ 4303, NYCU, NYCU-Guest, NYCU-Seminar, NYCU-Seminar, eduroam, NYCU","34:97:F6:A6:80:40, AA:3B:76:CB:18:34, F4:2E:7F:D2:93:A0, F2:1A:15:DC:E4:ED, AC:9E:17:79:CE:50, F4:2E:7F:D2:93:A2, F4:2E:7F:D3:10:83, F4:2E:7F:D3:10:84, F4:2E:7F:D2:93:A4, F4:2E:7F:D2:93:A3, 10:7C:61:DA:BF:A6, F0:2F:74:E2:C4:A8, F4:2E:7F:D3:10:80, F4:2E:7F:D3:10:82, 48:EE:0C:A9:21:B0, 5E:60:BA:43:7D:C1, 14:DA:E9:80:B0:34, 10:27:F5:E0:85:37, 06:90:08:27:28:40, 74:DA:38:C7:D3:E5, A0:36:BC:0E:7A:B8, BE:0F:F3:F6:CA:3E, F4:2E:7F:D4:D4:02, F4:2E:7F:D4:D4:03, F4:2E:7F:D4:D4:04, F4:2E:7F:D2:C6:C4, F4:2E:7F:D4:D4:00, F4:2E:7F:D2:C6:C2","-52, -54, -61, -61, -61, -62, -62, -62, -62, -62, -62, -62, -63, -63, -66, -69, -69, -70, -74, -78, -79, -81, -82, -83, -83, -83, -84, -84"
2025-05-27 16:58:12,"x=-2.71, y=9.13, z=0.0","D-Link_DIR-612, DIRECT-79-HP M227f LaserJet, ASUS_A8_2G, DIRECT-34-HP M283 LaserJet, jerryma, BMELabIII, LAB337_EX(2.4G), AIUVL, NYCU-Guest, NYCU-Seminar, eduroam, NYCU, Andy, BMELab, JacksoniPhone, eduroam, NYCU, NYCU-Guest, NYCU-Seminar, DIRECT-3E-HP Color LJ 4303, arai2, PM2.5_Setup_E4, ARA_Public, Lab542, LAB539, arai","48:EE:0C:A9:21:B0, 4E:EB:BD:6F:EC:79, F0:2F:74:E2:C4:A8, AA:3B:76:CB:18:34, F2:1A:15:DC:E4:ED, 14:DA:E9:80:B0:34, 34:97:F6:A6:80:40, 10:7C:61:DA:BF:A6, F4:2E:7F:D3:10:83, F4:2E:7F:D3:10:84, F4:2E:7F:D3:10:80, F4:2E:7F:D3:10:82, 06:90:08:27:28:40, AC:9E:17:79:CE:50, 3E:CB:EC:CC:07:24, F4:2E:7F:D2:93:A0, F4:2E:7F:D2:93:A2, F4:2E:7F:D2:93:A3, F4:2E:7F:D2:93:A4, BE:0F:F3:F6:CA:3E, DA:5F:E5:C9:A6:50, 74:DA:38:C7:D3:E5, DA:5F:E5:C9:A6:52, A0:36:BC:0E:7A:B8, 08:BF:B8:67:9F:B0, DA:5F:E5:C9:A6:51","-55, -57, -59, -60, -61, -61, -61, -64, -65, -65, -66, -66, -67, -67, -69, -78, -78, -78, -79, -80, -82, -84, -88, -89, -89, -92"
time,position,SSID,Mac_address,RSSI
2025-05-27 16:58:52,"x=-2.1, y=9.66, z=0.0","DIRECT-34-HP M283 LaserJet, LAB337_EX(2.4G), DIRECT-79-HP M227f LaserJet, JacksoniPhone, BMELabIII, ASUS_A8_2G, jerryma, D-Link_DIR-612, NYCU, NYCU-Guest, eduroam, NYCU-Seminar, NYCU, NYCU-Guest, NYCU-Seminar, eduroam, NYCU","AA:3B:76:CB:18:34, 34:97:F6:A6:80:40, 4E:EB:BD:6F:EC:79, 3E:CB:EC:CC:07:24, 14:DA:E9:80:B0:34, F0:2F:74:E2:C4:A8, F2:1A:15:DC:E4:ED, 48:EE:0C:A9:21:B0, F4:2E:7F:D3:10:82, F4:2E:7F:D3:10:83, F4:2E:7F:D3:10:80, F4:2E:7F:D3:10:84, F4:2E:7F:D2:93:A2, F4:2E:7F:D2:93:A3, F4:2E:7F:D2:93:A4, F4:2E:7F:D2:93:A0, F4:2E:7F:D4:D4:02","-49, -49, -52, -52, -54, -60, -65, -66, -70, -70, -71, -71, -82, -82, -82, -83, -85"
2025-05-27 16:58:55,"x=-2.1, y=9.66, z=0.0","LAB337_EX(2.4G), JacksoniPhone, DIRECT-34-HP M283 LaserJet, DIRECT-79-HP M227f LaserJet, ASUS_A8_2G, BMELabIII, Andy, D-Link_DIR-612, jerryma, NYCU, NYCU-Seminar, eduroam, NYCU-Guest, NYCU-Guest, eduroam, NYCU, NYCU-Seminar, DIRECT-3E-HP Color LJ 4303, NYCU-Guest, NYCU","34:97:F6:A6:80:40, 3E:CB:EC:CC:07:24, AA:3B:76:CB:18:34, 4E:EB:BD:6F:EC:79, F0:2F:74:E2:C4:A8, 14:DA:E9:80:B0:34, 06:90:08:27:28:40, 48:EE:0C:A9:21:B0, F2:1A:15:DC:E4:ED, F4:2E:7F:D3:10:82, F4:2E:7F:D3:10:84, F4:2E:7F:D3:10:80, F4:2E:7F:D3:10:83, F4:2E:7F:D2:93:A3, F4:2E:7F:D2:93:A0, F4:2E:7F:D2:93:A2, F4:2E:7F:D2:93:A4, BE:0F:F3:F6:CA:3E, F4:2E:7F:D4:D4:03, F4:2E:7F:D4:D4:02","-49, -51, -52, -53, -63, -64, -65, -68, -71, -71, -71, -72, -72, -77, -78, -78, -78, -79, -85, -86"
2025-05-27 16:59:02,"x=-1.94, y=9.86, z=0.0","LAB337_EX(2.4G), DIRECT-79-HP M227f LaserJet, JacksoniPhone, DIRECT-34-HP M283 LaserJet, ASUS_A8_2G, D-Link_DIR-612, BMELabIII, eduroam, NYCU, NYCU-Guest, NYCU-Seminar, eduroam, NYCU, NYCU-Guest, NYCU-Seminar, arai","34:97:F6:A6:80:40, 4E:EB:BD:6F:EC:79, 3E:CB:EC:CC:07:24, AA:3B:76:CB:18:34, F0:2F:74:E2:C4:A8, 48:EE:0C:A9:21:B0, 14:DA:E9:80:B0:34, F4:2E:7F:D3:10:80, F4:2E:7F:D3:10:82, F4:2E:7F:D3:10:83, F4:2E:7F:D3:10:84, F4:2E:7F:D2:93:A0, F4:2E:7F:D2:93:A2, F4:2E:7F:D2:93:A3, F4:2E:7F:D2:93:A4, DA:5F:E5:C9:A6:51","-48, -52, -54, -55, -55, -58, -60, -66, -66, -66, -66, -80, -80, -80, -81, -90"
2025-05-27 16:59:04,"x=-1.8, y=9.96, z=0.0","JacksoniPhone, DIRECT-79-HP M227f LaserJet, D-Link_DIR-612, LAB337_EX(2.4G), DIRECT-34-HP M283 LaserJet, eduroam, jerryma, NYCU-Guest, NYCU-Seminar, NYCU, NYCU-Seminar, eduroam, NYCU, NYCU-Guest, Andy","3E:CB:EC:CC:07:24, 4E:EB:BD:6F:EC:79, 48:EE:0C:A9:21:B0, 34:97:F6:A6:80:40, AA:3B:76:CB:18:34, F4:2E:7F:D3:10:80, F2:1A:15:DC:E4:ED, F4:2E:7F:D3:10:83, F4:2E:7F:D3:10:84, F4:2E:7F:D3:10:82, F4:2E:7F:D2:93:A4, F4:2E:7F:D2:93:A0, F4:2E:7F:D2:93:A2, F4:2E:7F:D2:93:A3, 06:90:08:27:28:40","-47, -49, -52, -55, -57, -63, -64, -66, -66, -67, -72, -73, -73, -73, -74"
2025-05-27 16:59:11,"x=-1.31, y=9.96, z=0.0","JacksoniPhone, DIRECT-79-HP M227f LaserJet, LAB337_EX(2.4G), ASUS_A8_2G, DIRECT-34-HP M283 LaserJet, Andy, jerryma, D-Link_DIR-612, BMELab, AIUVL, NYCU, NYCU-Guest, NYCU-Seminar, eduroam, BMELabIII, NYCU-Seminar, DIRECT-3E-HP Color LJ 4303, PM2.5_Setup_E4, eduroam, NYCU, NYCU-Guest, arai","3E:CB:EC:CC:07:24, 4E:EB:BD:6F:EC:79, 34:97:F6:A6:80:40, F0:2F:74:E2:C4:A8, AA:3B:76:CB:18:34, 06:90:08:27:28:40, F2:1A:15:DC:E4:ED, 48:EE:0C:A9:21:B0, AC:9E:17:79:CE:50, 10:7C:61:DA:BF:A6, F4:2E:7F:D3:10:82, F4:2E:7F:D3:10:83, F4:2E:7F:D3:10:84, F4:2E:7F:D3:10:80, 14:DA:E9:80:B0:34, F4:2E:7F:D2:93:A4, BE:0F:F3:F6:CA:3E, 74:DA:38:C7:D3:E5, F4:2E:7F:D2:93:A0, F4:2E:7F:D2:93:A2, F4:2E:7F:D2:93:A3, DA:5F:E5:C9:A6:51","-50, -52, -53, -54, -57, -61, -63, -64, -64, -66, -67, -68, -68, -69, -69, -77, -77, -78, -79, -79, -79, -90"
2025-05-27 16:59:14,"x=-1.21, y=9.89, z=0.0","JacksoniPhone, DIRECT-34-HP M283 LaserJet, LAB337_EX(2.4G), jerryma, NYCU-Guest, NYCU, BMELabIII, ASUS_A8_2G, NYCU-Seminar, DIRECT-79-HP M227f LaserJet, eduroam, Andy, BMELab, WYTN_RD-LAB, eduroam, NYCU-Seminar, NYCU, NYCU-Guest, DIRECT-3E-HP Color LJ 4303","3E:CB:EC:CC:07:24, AA:3B:76:CB:18:34, 34:97:F6:A6:80:40, F2:1A:15:DC:E4:ED, F4:2E:7F:D3:10:83, F4:2E:7F:D3:10:82, 14:DA:E9:80:B0:34, F0:2F:74:E2:C4:A8, F4:2E:7F:D3:10:84, 4E:EB:BD:6F:EC:79, F4:2E:7F:D3:10:80, 06:90:08:27:28:40, AC:9E:17:79:CE:50, A8:5E:45:9A:82:60, F4:2E:7F:D2:93:A0, F4:2E:7F:D2:93:A4, F4:2E:7F:D2:93:A2, F4:2E:7F:D2:93:A3, BE:0F:F3:F6:CA:3E","-43, -56, -57, -60, -64, -64, -64, -64, -65, -65, -66, -66, -66, -72, -74, -74, -75, -75, -81"
2025-05-27 16:59:17,"x=-1.06, y=9.8, z=0.0","JacksoniPhone, jerryma, DIRECT-79-HP M227f LaserJet, ASUS_A8_2G, DIRECT-34-HP M283 LaserJet, D-Link_DIR-612, NYCU-Guest, BMELabIII, eduroam, NYCU, NYCU-Seminar, BMELab, NYCU, NYCU-Guest, NYCU-Seminar, DIRECT-3E-HP Color LJ 4303","3E:CB:EC:CC:07:24, F2:1A:15:DC:E4:ED, 4E:EB:BD:6F:EC:79, F0:2F:74:E2:C4:A8, AA:3B:76:CB:18:34, 48:EE:0C:A9:21:B0, F4:2E:7F:D3:10:83, 14:DA:E9:80:B0:34, F4:2E:7F:D3:10:80, F4:2E:7F:D3:10:82, F4:2E:7F:D3:10:84, AC:9E:17:79:CE:50, F4:2E:7F:D2:93:A2, F4:2E:7F:D2:93:A3, F4:2E:7F:D2:93:A4, BE:0F:F3:F6:CA:3E","-41, -49, -54, -55, -56, -64, -65, -65, -66, -66, -66, -67, -78, -78, -78, -81"
2025-05-27 16:59:20,"x=-0.96, y=9.7, z=0.0","JacksoniPhone, ASUS_A8_2G, DIRECT-79-HP M227f LaserJet, D-Link_DIR-612, jerryma, DIRECT-34-HP M283 LaserJet, BMELab, LAB337_EX(2.4G), NYCU, NYCU-Guest, NYCU-Seminar, eduroam, NYCU-Seminar, eduroam, NYCU, NYCU-Guest, PM2.5_Setup_E4, DIRECT-3E-HP Color LJ 4303","3E:CB:EC:CC:07:24, F0:2F:74:E2:C4:A8, 4E:EB:BD:6F:EC:79, 48:EE:0C:A9:21:B0, F2:1A:15:DC:E4:ED, AA:3B:76:CB:18:34, AC:9E:17:79:CE:50, 34:97:F6:A6:80:40, F4:2E:7F:D3:10:82, F4:2E:7F:D3:10:83, F4:2E:7F:D3:10:84, F4:2E:7F:D3:10:80, F4:2E:7F:D2:93:A4, F4:2E:7F:D2:93:A0, F4:2E:7F:D2:93:A2, F4:2E:7F:D2:93:A3, 74:DA:38:C7:D3:E5, BE:0F:F3:F6:CA:3E","-44, -50, -53, -54, -54, -63, -64, -67, -70, -70, -70, -71, -80, -81, -81, -81, -81, -81"
2025-05-27 16:59:22,"x=-0.64, y=9.4, z=0.0","JacksoniPhone, DIRECT-79-HP M227f LaserJet, jerryma, DIRECT-34-HP M283 LaserJet, BMELabIII, D-Link_DIR-612, eduroam, NYCU, NYCU-Guest, NYCU-Seminar, NYCU-Seminar, NYCU, NYCU-Guest, eduroam","3E:CB:EC:CC:07:24, 4E:EB:BD:6F:EC:79, F2:1A:15:DC:E4:ED, AA:3B:76:CB:18:34, 14:DA:E9:80:B0:34, 48:EE:0C:A9:21:B0, F4:2E:7F:D3:10:80, F4:2E:7F:D3:10:82, F4:2E:7F:D3:10:83, F4:2E:7F:D3:10:84, F4:2E:7F:D2:93:A4, F4:2E:7F:D2:93:A2, F4:2E:7F:D2:93:A3, F4:2E:7F:D2:93:A0","-49, -53, -58, -58, -63, -64, -71, -71, -71, -71, -76, -78, -78, -79"
2025-05-27 16:59:28,"x=-0.23, y=9.23, z=0.0","JacksoniPhone, DIRECT-34-HP M283 LaserJet, D-Link_DIR-612, BMELab, DIRECT-79-HP M227f LaserJet, ASUS_A8_2G, jerryma, NYCU, NYCU-Guest, eduroam, eduroam, NYCU-Seminar, BMELabIII, NYCU, DIRECT-3E-HP Color LJ 4303, PM2.5_Setup_E4","3E:CB:EC:CC:07:24, AA:3B:76:CB:18:34, 48:EE:0C:A9:21:B0, AC:9E:17:79:CE:50, 4E:EB:BD:6F:EC:79, F0:2F:74:E2:C4:A8, F2:1A:15:DC:E4:ED, F4:2E:7F:D3:10:82, F4:2E:7F:D3:10:83, F4:2E:7F:D3:10:80, F4:2E:7F:D2:93:A0, F4:2E:7F:D2:93:A4, 14:DA:E9:80:B0:34, F4:2E:7F:D2:93:A2, BE:0F:F3:F6:CA:3E, 74:DA:38:C7:D3:E5","-44, -53, -58, -59, -62, -64, -66, -67, -67, -68, -75, -76, -77, -78, -78, -86"
2025-05-27 16:59:37,"x=0.23, y=8.75, z=0.0","JacksoniPhone, BMELab, jerryma, DIRECT-34-HP M283 LaserJet, eduroam, D-Link_DIR-612, NYCU-Seminar, DIRECT-79-HP M227f LaserJet, NYCU-Guest, Andy, NYCU, DIRECT-3E-HP Color LJ 4303, NYCU-Seminar, NYCU-Guest","3E:CB:EC:CC:07:24, AC:9E:17:79:CE:50, F2:1A:15:DC:E4:ED, AA:3B:76:CB:18:34, F4:2E:7F:D3:10:80, 48:EE:0C:A9:21:B0, F4:2E:7F:D3:10:84, 4E:EB:BD:6F:EC:79, F4:2E:7F:D3:10:83, 06:90:08:27:28:40, F4:2E:7F:D3:10:82, BE:0F:F3:F6:CA:3E, F4:2E:7F:D2:93:A4, F4:2E:7F:D2:93:A3","-37, -59, -62, -62, -65, -65, -65, -65, -67, -67, -68, -75, -81, -83"
time,position,SSID,Mac_address,RSSI
2025-05-27 16:59:52,"x=1.14, y=8.51, z=0.0","DIRECT-34-HP M283 LaserJet, DIRECT-79-HP M227f LaserJet, LAB337_EX(2.4G), D-Link_DIR-612, NYCU-Seminar, NYCU-Guest, jerryma, JacksoniPhone, ASUS_A8_2G, NYCU, Andy, BMELab, PM2.5_Setup_E4, BMELabIII, NYCU, NYCU-Seminar, DIRECT-3E-HP Color LJ 4303, NYCU-Guest, arai, ARA_Public","AA:3B:76:CB:18:34, 4E:EB:BD:6F:EC:79, 34:97:F6:A6:80:40, 48:EE:0C:A9:21:B0, F4:2E:7F:D3:10:84, F4:2E:7F:D3:10:83, F2:1A:15:DC:E4:ED, 3E:CB:EC:CC:07:24, F0:2F:74:E2:C4:A8, F4:2E:7F:D3:10:82, 06:90:08:27:28:40, AC:9E:17:79:CE:50, 74:DA:38:C7:D3:E5, 14:DA:E9:80:B0:34, F4:2E:7F:D2:93:A2, F4:2E:7F:D2:93:A4, BE:0F:F3:F6:CA:3E, F4:2E:7F:D2:93:A3, DA:5F:E5:C9:A6:51, DA:5F:E5:C9:A6:52","-47, -53, -54, -61, -61, -61, -62, -63, -63, -64, -66, -70, -71, -75, -78, -78, -78, -79, -88, -90"
2025-05-27 16:59:58,"x=1.14, y=8.51, z=0.0","DIRECT-34-HP M283 LaserJet, JacksoniPhone, LAB337_EX(2.4G), ASUS_A8_2G, NYCU-Seminar, eduroam, NYCU, NYCU-Guest, Andy, jerryma, D-Link_DIR-612, BMELabIII, BMELab, NYCU-Seminar, DIRECT-3E-HP Color LJ 4303, arai","AA:3B:76:CB:18:34, 3E:CB:EC:CC:07:24, 34:97:F6:A6:80:40, F0:2F:74:E2:C4:A8, F4:2E:7F:D3:10:84, F4:2E:7F:D3:10:80, F4:2E:7F:D3:10:82, F4:2E:7F:D3:10:83, 06:90:08:27:28:40, F2:1A:15:DC:E4:ED, 48:EE:0C:A9:21:B0, 14:DA:E9:80:B0:34, AC:9E:17:79:CE:50, F4:2E:7F:D2:93:A4, BE:0F:F3:F6:CA:3E, DA:5F:E5:C9:A6:51","-46, -52, -55, -57, -60, -61, -61, -61, -61, -63, -63, -63, -73, -74, -81, -88"
2025-05-27 17:00:01,"x=1.14, y=8.51, z=0.0","DIRECT-34-HP M283 LaserJet, NYCU, LAB337_EX(2.4G), JacksoniPhone, ASUS_A8_2G, D-Link_DIR-612, eduroam, NYCU-Guest, NYCU-Seminar, DIRECT-79-HP M227f LaserJet, BMELabIII, jerryma, BMELab, eduroam, NYCU, NYCU-Guest, NYCU-Seminar, PM2.5_Setup_E4, LAB539","AA:3B:76:CB:18:34, F4:2E:7F:D3:10:82, 34:97:F6:A6:80:40, 3E:CB:EC:CC:07:24, F0:2F:74:E2:C4:A8, 48:EE:0C:A9:21:B0, F4:2E:7F:D3:10:80, F4:2E:7F:D3:10:83, F4:2E:7F:D3:10:84, 4E:EB:BD:6F:EC:79, 14:DA:E9:80:B0:34, F2:1A:15:DC:E4:ED, AC:9E:17:79:CE:50, F4:2E:7F:D2:93:A0, F4:2E:7F:D2:93:A2, F4:2E:7F:D2:93:A3, F4:2E:7F:D2:93:A4, 74:DA:38:C7:D3:E5, 08:BF:B8:67:9F:B0","-52, -56, -56, -57, -58, -59, -61, -61, -61, -62, -63, -69, -71, -74, -74, -74, -74, -78, -92"
2025-05-27 17:00:04,"x=1.43, y=8.6, z=0.0","JacksoniPhone, DIRECT-34-HP M283 LaserJet, D-Link_DIR-612, NYCU, NYCU-Guest, NYCU-Seminar, jerryma, eduroam, DIRECT-79-HP M227f LaserJet, Andy, NYCU, NYCU-Seminar, eduroam, NYCU-Guest, DIRECT-3E-HP Color LJ 4303, BMELab, PM2.5_Setup_E4","3E:CB:EC:CC:07:24, AA:3B:76:CB:18:34, 48:EE:0C:A9:21:B0, F4:2E:7F:D3:10:82, F4:2E:7F:D3:10:83, F4:2E:7F:D3:10:84, F2:1A:15:DC:E4:ED, F4:2E:7F:D3:10:80, 4E:EB:BD:6F:EC:79, 06:90:08:27:28:40, F4:2E:7F:D2:93:A2, F4:2E:7F:D2:93:A4, F4:2E:7F:D2:93:A0, F4:2E:7F:D2:93:A3, BE:0F:F3:F6:CA:3E, AC:9E:17:79:CE:50, 74:DA:38:C7:D3:E5","-48, -50, -54, -60, -60, -61, -61, -62, -63, -71, -74, -74, -75, -75, -78, -79, -79"
2025-05-27 17:00:07,"x=1.43, y=8.6, z=0.0","DIRECT-34-HP M283 LaserJet, JacksoniPhone, LAB337_EX(2.4G), ASUS_A8_2G, DIRECT-79-HP M227f LaserJet, NYCU-Seminar, jerryma, eduroam, NYCU, NYCU-Guest, D-Link_DIR-612, Andy, BMELab, eduroam, NYCU, NYCU-Guest, NYCU-Seminar, BMELabIII, OYM HTC U20","AA:3B:76:CB:18:34, 3E:CB:EC:CC:07:24, 34:97:F6:A6:80:40, F0:2F:74:E2:C4:A8, 4E:EB:BD:6F:EC:79, F4:2E:7F:D3:10:84, F2:1A:15:DC:E4:ED, F4:2E:7F:D3:10:80, F4:2E:7F:D3:10:82, F4:2E:7F:D3:10:83, 48:EE:0C:A9:21:B0, 06:90:08:27:28:40, AC:9E:17:79:CE:50, F4:2E:7F:D2:93:A0, F4:2E:7F:D2:93:A2, F4:2E:7F:D2:93:A3, F4:2E:7F:D2:93:A4, 14:DA:E9:80:B0:34, 3A:9F:D5:86:80:15","-51, -52, -57, -57, -58, -59, -60, -60, -60, -60, -67, -67, -67, -69, -73, -73, -73, -73, -81"
2025-05-27 17:00:09,"x=1.74, y=8.65, z=0.0","DIRECT-34-HP M283 LaserJet, JacksoniPhone, NYCU-Guest, NYCU-Seminar, eduroam, NYCU, DIRECT-79-HP M227f LaserJet, jerryma, D-Link_DIR-612, Andy, NYCU, NYCU-Seminar, NYCU-Guest","AA:3B:76:CB:18:34, 3E:CB:EC:CC:07:24, F4:2E:7F:D3:10:83, F4:2E:7F:D3:10:84, F4:2E:7F:D3:10:80, F4:2E:7F:D3:10:82, 4E:EB:BD:6F:EC:79, F2:1A:15:DC:E4:ED, 48:EE:0C:A9:21:B0, 06:90:08:27:28:40, F4:2E:7F:D2:93:A2, F4:2E:7F:D2:93:A4, F4:2E:7F:D2:93:A3","-45, -56, -57, -57, -58, -58, -61, -63, -65, -66, -81, -82, -82"
2025-05-27 17:00:18,"x=2.06, y=8.71, z=0.0","JacksoniPhone, DIRECT-34-HP M283 LaserJet, DIRECT-79-HP M227f LaserJet, jerryma, D-Link_DIR-612, Andy, BMELabIII, NYCU, NYCU-Guest, NYCU-Seminar, eduroam, NYCU","3E:CB:EC:CC:07:24, AA:3B:76:CB:18:34, 4E:EB:BD:6F:EC:79, F2:1A:15:DC:E4:ED, 48:EE:0C:A9:21:B0, 06:90:08:27:28:40, 14:DA:E9:80:B0:34, F4:2E:7F:D3:10:82, F4:2E:7F:D3:10:83, F4:2E:7F:D3:10:84, F4:2E:7F:D3:10:80, F4:2E:7F:D2:93:A2","-51, -51, -51, -58, -63, -65, -68, -71, -71, -71, -72, -83"
2025-05-27 17:00:21,"x=2.35, y=8.76, z=0.0","JacksoniPhone, DIRECT-34-HP M283 LaserJet, D-Link_DIR-612, jerryma, DIRECT-79-HP M227f LaserJet, LAB337_EX(2.4G), Andy, eduroam, NYCU, NYCU-Guest, NYCU-Seminar, BMELabIII, eduroam, NYCU, NYCU-Guest, NYCU-Seminar","3E:CB:EC:CC:07:24, AA:3B:76:CB:18:34, 48:EE:0C:A9:21:B0, F2:1A:15:DC:E4:ED, 4E:EB:BD:6F:EC:79, 34:97:F6:A6:80:40, 06:90:08:27:28:40, F4:2E:7F:D3:10:80, F4:2E:7F:D3:10:82, F4:2E:7F:D3:10:83, F4:2E:7F:D3:10:84, 14:DA:E9:80:B0:34, F4:2E:7F:D2:93:A0, F4:2E:7F:D2:93:A2, F4:2E:7F:D2:93:A3, F4:2E:7F:D2:93:A4","-49, -51, -56, -58, -59, -59, -63, -68, -68, -68, -68, -69, -78, -79, -79, -80"
2025-05-27 17:00:26,"x=2.71, y=8.86, z=0.0","JacksoniPhone, DIRECT-34-HP M283 LaserJet, jerryma, ASUS_A8_2G, D-Link_DIR-612, DIRECT-79-HP M227f LaserJet, eduroam, NYCU, NYCU-Guest, NYCU-Seminar, Andy, PM2.5_Setup_E4, NYCU, eduroam, NYCU-Guest, NYCU-Seminar, DIRECT-3E-HP Color LJ 4303","3E:CB:EC:CC:07:24, AA:3B:76:CB:18:34, F2:1A:15:DC:E4:ED, F0:2F:74:E2:C4:A8, 48:EE:0C:A9:21:B0, 4E:EB:BD:6F:EC:79, F4:2E:7F:D3:10:80, F4:2E:7F:D3:10:82, F4:2E:7F:D3:10:83, F4:2E:7F:D3:10:84, 06:90:08:27:28:40, 74:DA:38:C7:D3:E5, F4:2E:7F:D2:93:A2, F4:2E:7F:D2:93:A0, F4:2E:7F:D2:93:A3, F4:2E:7F:D2:93:A4, BE:0F:F3:F6:CA:3E","-51, -51, -55, -56, -60, -64, -69, -69, -69, -69, -69, -74, -77, -78, -78, -78, -79"
2025-05-27 17:00:29,"x=2.66, y=9.1, z=0.0","JacksoniPhone, DIRECT-34-HP M283 LaserJet, ASUS_A8_2G, DIRECT-79-HP M227f LaserJet, D-Link_DIR-612, jerryma, Andy, LAB337_EX(2.4G), eduroam, NYCU, NYCU-Guest, NYCU-Seminar, NYCU-Seminar, eduroam, NYCU, NYCU-Guest, PM2.5_Setup_E4, NYCU","3E:CB:EC:CC:07:24, AA:3B:76:CB:18:34, F0:2F:74:E2:C4:A8, 4E:EB:BD:6F:EC:79, 48:EE:0C:A9:21:B0, F2:1A:15:DC:E4:ED, 06:90:08:27:28:40, 34:97:F6:A6:80:40, F4:2E:7F:D3:10:80, F4:2E:7F:D3:10:82, F4:2E:7F:D3:10:83, F4:2E:7F:D3:10:84, F4:2E:7F:D2:93:A4, F4:2E:7F:D2:93:A0, F4:2E:7F:D2:93:A2, F4:2E:7F:D2:93:A3, 74:DA:38:C7:D3:E5, F4:2E:7F:D4:D4:02","-52, -53, -56, -58, -59, -61, -67, -69, -76, -76, -76, -76, -76, -77, -77, -77, -80, -86"
2025-05-27 17:00:35,"x=2.35, y=8.98, z=0.0","JacksoniPhone, DIRECT-34-HP M283 LaserJet, DIRECT-79-HP M227f LaserJet, jerryma, D-Link_DIR-612, Andy, NYCU-Guest, eduroam, NYCU, NYCU-Seminar, NYCU, eduroam, NYCU-Guest, NYCU-Seminar","3E:CB:EC:CC:07:24, AA:3B:76:CB:18:34, 4E:EB:BD:6F:EC:79, F2:1A:15:DC:E4:ED, 48:EE:0C:A9:21:B0, 06:90:08:27:28:40, F4:2E:7F:D3:10:83, F4:2E:7F:D3:10:80, F4:2E:7F:D3:10:82, F4:2E:7F:D3:10:84, F4:2E:7F:D2:93:A2, F4:2E:7F:D2:93:A0, F4:2E:7F:D2:93:A3, F4:2E:7F:D2:93:A4","-41, -53, -54, -59, -61, -70, -71, -72, -72, -72, -76, -77, -77, -77"
2025-05-27 17:00:38,"x=2.3, y=8.96, z=0.0","JacksoniPhone, DIRECT-34-HP M283 LaserJet, ASUS_A8_2G, LAB337_EX(2.4G), LAB335-1, jerryma, Andy, NYCU-Guest, NYCU-Seminar, eduroam, NYCU, BMELabIII, NYCU, D-Link_DIR-612, PM2.5_Setup_E4","3E:CB:EC:CC:07:24, AA:3B:76:CB:18:34, F0:2F:74:E2:C4:A8, 34:97:F6:A6:80:40, 40:86:CB:DF:DB:C8, F2:1A:15:DC:E4:ED, 06:90:08:27:28:40, F4:2E:7F:D3:10:83, F4:2E:7F:D3:10:84, F4:2E:7F:D3:10:80, F4:2E:7F:D3:10:82, 14:DA:E9:80:B0:34, F4:2E:7F:D2:93:A2, 48:EE:0C:A9:21:B0, 74:DA:38:C7:D3:E5","-50, -51, -54, -57, -60, -61, -61, -62, -62, -64, -64, -69, -71, -72, -73"
2025-05-27 17:00:41,"x=2.02, y=8.88, z=0.0","JacksoniPhone, DIRECT-34-HP M283 LaserJet, D-Link_DIR-612, jerryma, DIRECT-79-HP M227f LaserJet, Andy, LAB337_EX(2.4G), NYCU, NYCU-Seminar, eduroam, NYCU-Guest, BMELabIII, NYCU","3E:CB:EC:CC:07:24, AA:3B:76:CB:18:34, 48:EE:0C:A9:21:B0, F2:1A:15:DC:E4:ED, 4E:EB:BD:6F:EC:79, 06:90:08:27:28:40, 34:97:F6:A6:80:40, F4:2E:7F:D3:10:82, F4:2E:7F:D3:10:84, F4:2E:7F:D3:10:80, F4:2E:7F:D3:10:83, 14:DA:E9:80:B0:34, F4:2E:7F:D4:D4:02","-51, -56, -57, -62, -67, -67, -69, -70, -70, -71, -71, -81, -87"
